Strain,Metal_atomic_mass,Chalcogen_atomic_mass,Direction,Crack length,Temperature,Stress
0.038,95.95,32.06,zigzag,3,100,3.456241871
0.039,95.95,32.06,zigzag,3,100,3.528217884
0.04,95.95,32.06,zigzag,3,100,3.610281514
0.041,95.95,32.06,zigzag,3,100,3.703063632
0.042,95.95,32.06,zigzag,3,100,3.766673262
0.043,95.95,32.06,zigzag,3,100,3.84514414
0.044,95.95,32.06,zigzag,3,100,3.918291632
0.045,95.95,32.06,zigzag,3,100,4.009758002
0.046,95.95,32.06,zigzag,3,100,4.002297426
0.047,95.95,32.06,zigzag,3,100,3.826234586
0.048,95.95,32.06,zigzag,3,100,3.425540529
0.049,95.95,32.06,zigzag,3,100,2.789029654
0.05,95.95,32.06,zigzag,3,100,1.945291476
0.051,95.95,32.06,zigzag,3,100,0.842395329
0.052,95.95,32.06,zigzag,3,100,0
0.053,95.95,32.06,zigzag,3,100,0
0.054,95.95,32.06,zigzag,3,100,0
0.055,95.95,32.06,zigzag,3,100,0
0.056,95.95,32.06,zigzag,3,100,0
0.057,95.95,32.06,zigzag,3,100,0
0.058,95.95,32.06,zigzag,3,100,0
0.059,95.95,32.06,zigzag,3,100,0
0.06,95.95,32.06,zigzag,3,100,0
0.061,95.95,32.06,zigzag,3,100,0
0.062,95.95,32.06,zigzag,3,100,0
0.063,95.95,32.06,zigzag,3,100,0
0.064,95.95,32.06,zigzag,3,100,0
0.065,95.95,32.06,zigzag,3,100,0
0.066,95.95,32.06,zigzag,3,100,0
0.067,95.95,32.06,zigzag,3,100,0
0.068,95.95,32.06,zigzag,3,100,0
0.069,95.95,32.06,zigzag,3,100,0
0.07,95.95,32.06,zigzag,3,100,0
0.071,95.95,32.06,zigzag,3,100,0
0.072,95.95,32.06,zigzag,3,100,0
0.073,95.95,32.06,zigzag,3,100,0
0.074,95.95,32.06,zigzag,3,100,0
0.075,95.95,32.06,zigzag,3,100,0
0.076,95.95,32.06,zigzag,3,100,0
0.077,95.95,32.06,zigzag,3,100,0
0.078,95.95,32.06,zigzag,3,100,0
0.079,95.95,32.06,zigzag,3,100,0
0.08,95.95,32.06,zigzag,3,100,0
0.081,95.95,32.06,zigzag,3,100,0
0.082,95.95,32.06,zigzag,3,100,0
0.083,95.95,32.06,zigzag,3,100,0
0.084,95.95,32.06,zigzag,3,100,0
0.085,95.95,32.06,zigzag,3,100,0
0.086,95.95,32.06,zigzag,3,100,0
0.087,95.95,32.06,zigzag,3,100,0
0.088,95.95,32.06,zigzag,3,100,0
0.089,95.95,32.06,zigzag,3,100,0
0.09,95.95,32.06,zigzag,3,100,0
0.091,95.95,32.06,zigzag,3,100,0
0.092,95.95,32.06,zigzag,3,100,0
0.093,95.95,32.06,zigzag,3,100,0
0.094,95.95,32.06,zigzag,3,100,0
0.095,95.95,32.06,zigzag,3,100,0
0.096,95.95,32.06,zigzag,3,100,0
0.097,95.95,32.06,zigzag,3,100,0
0.098,95.95,32.06,zigzag,3,100,0
0.099,95.95,32.06,zigzag,3,100,0
0.1,95.95,32.06,zigzag,3,100,0
0.101,95.95,32.06,zigzag,3,100,0
0.102,95.95,32.06,zigzag,3,100,0
0.103,95.95,32.06,zigzag,3,100,0
0.104,95.95,32.06,zigzag,3,100,0
0.105,95.95,32.06,zigzag,3,100,0
0.106,95.95,32.06,zigzag,3,100,0
0.107,95.95,32.06,zigzag,3,100,0
0.108,95.95,32.06,zigzag,3,100,0
0.109,95.95,32.06,zigzag,3,100,0
0.11,95.95,32.06,zigzag,3,100,0
0.111,95.95,32.06,zigzag,3,100,0
0.112,95.95,32.06,zigzag,3,100,0
0.113,95.95,32.06,zigzag,3,100,0
0.114,95.95,32.06,zigzag,3,100,0
0.115,95.95,32.06,zigzag,3,100,0
0.116,95.95,32.06,zigzag,3,100,0
0.117,95.95,32.06,zigzag,3,100,0
0.118,95.95,32.06,zigzag,3,100,0
0.119,95.95,32.06,zigzag,3,100,0
0.12,95.95,32.06,zigzag,3,100,0
0.121,95.95,32.06,zigzag,3,100,0
0.122,95.95,32.06,zigzag,3,100,0
0.123,95.95,32.06,zigzag,3,100,0
0.124,95.95,32.06,zigzag,3,100,0
0.125,95.95,32.06,zigzag,3,100,0
0.126,95.95,32.06,zigzag,3,100,0
0.127,95.95,32.06,zigzag,3,100,0
0.128,95.95,32.06,zigzag,3,100,0
0.129,95.95,32.06,zigzag,3,100,0
0.13,95.95,32.06,zigzag,3,100,0
0.131,95.95,32.06,zigzag,3,100,0
0.132,95.95,32.06,zigzag,3,100,0
0.133,95.95,32.06,zigzag,3,100,0
0.134,95.95,32.06,zigzag,3,100,0
0.135,95.95,32.06,zigzag,3,100,0
0.136,95.95,32.06,zigzag,3,100,0
0.137,95.95,32.06,zigzag,3,100,0
0.138,95.95,32.06,zigzag,3,100,0
0.139,95.95,32.06,zigzag,3,100,0
0.14,95.95,32.06,zigzag,3,100,0
0.141,95.95,32.06,zigzag,3,100,0
0.142,95.95,32.06,zigzag,3,100,0
0.143,95.95,32.06,zigzag,3,100,0
0.144,95.95,32.06,zigzag,3,100,0
0.145,95.95,32.06,zigzag,3,100,0
0.146,95.95,32.06,zigzag,3,100,0
0.147,95.95,32.06,zigzag,3,100,0
0.148,95.95,32.06,zigzag,3,100,0
0.149,95.95,32.06,zigzag,3,100,0
0.15,95.95,32.06,zigzag,3,100,0
0.151,95.95,32.06,zigzag,3,100,0
0.152,95.95,32.06,zigzag,3,100,0
0.153,95.95,32.06,zigzag,3,100,0
0.154,95.95,32.06,zigzag,3,100,0
0.155,95.95,32.06,zigzag,3,100,0
0.156,95.95,32.06,zigzag,3,100,0
0.157,95.95,32.06,zigzag,3,100,0
0.158,95.95,32.06,zigzag,3,100,0
0.159,95.95,32.06,zigzag,3,100,0
0.16,95.95,32.06,zigzag,3,100,0
0.161,95.95,32.06,zigzag,3,100,0
0.162,95.95,32.06,zigzag,3,100,0
0.163,95.95,32.06,zigzag,3,100,0
0.164,95.95,32.06,zigzag,3,100,0
0.165,95.95,32.06,zigzag,3,100,0
0.166,95.95,32.06,zigzag,3,100,0
0.167,95.95,32.06,zigzag,3,100,0
0.168,95.95,32.06,zigzag,3,100,0
0.169,95.95,32.06,zigzag,3,100,0
0.17,95.95,32.06,zigzag,3,100,0
0.171,95.95,32.06,zigzag,3,100,0
0.172,95.95,32.06,zigzag,3,100,0
0.173,95.95,32.06,zigzag,3,100,0
0.174,95.95,32.06,zigzag,3,100,0
0.175,95.95,32.06,zigzag,3,100,0
0.176,95.95,32.06,zigzag,3,100,0
0.177,95.95,32.06,zigzag,3,100,0
0.178,95.95,32.06,zigzag,3,100,0
0.179,95.95,32.06,zigzag,3,100,0
0.18,95.95,32.06,zigzag,3,100,0
0.181,95.95,32.06,zigzag,3,100,0
0.182,95.95,32.06,zigzag,3,100,0
0.183,95.95,32.06,zigzag,3,100,0
0.184,95.95,32.06,zigzag,3,100,0
0.185,95.95,32.06,zigzag,3,100,0
0.186,95.95,32.06,zigzag,3,100,0
0.187,95.95,32.06,zigzag,3,100,0
0.188,95.95,32.06,zigzag,3,100,0
0.189,95.95,32.06,zigzag,3,100,0
0.19,95.95,32.06,zigzag,3,100,0
0.191,95.95,32.06,zigzag,3,100,0
0.192,95.95,32.06,zigzag,3,100,0
0.193,95.95,32.06,zigzag,3,100,0
0.194,95.95,32.06,zigzag,3,100,0
0.195,95.95,32.06,zigzag,3,100,0
0.196,95.95,32.06,zigzag,3,100,0
0.197,95.95,32.06,zigzag,3,100,0
0.198,95.95,32.06,zigzag,3,100,0
0.199,95.95,32.06,zigzag,3,100,0
0.2,95.95,32.06,zigzag,3,100,0
0.201,95.95,32.06,zigzag,3,100,0
0.202,95.95,32.06,zigzag,3,100,0
0.203,95.95,32.06,zigzag,3,100,0
0.204,95.95,32.06,zigzag,3,100,0
0.205,95.95,32.06,zigzag,3,100,0
0.206,95.95,32.06,zigzag,3,100,0
0.207,95.95,32.06,zigzag,3,100,0
0.208,95.95,32.06,zigzag,3,100,0
0.209,95.95,32.06,zigzag,3,100,0
0.21,95.95,32.06,zigzag,3,100,0
0.211,95.95,32.06,zigzag,3,100,0
0.212,95.95,32.06,zigzag,3,100,0
0.213,95.95,32.06,zigzag,3,100,0
0.214,95.95,32.06,zigzag,3,100,0
0.215,95.95,32.06,zigzag,3,100,0
0.216,95.95,32.06,zigzag,3,100,0
0.217,95.95,32.06,zigzag,3,100,0
0.218,95.95,32.06,zigzag,3,100,0
0.219,95.95,32.06,zigzag,3,100,0
0.22,95.95,32.06,zigzag,3,100,0
0.221,95.95,32.06,zigzag,3,100,0
0.222,95.95,32.06,zigzag,3,100,0
0.223,95.95,32.06,zigzag,3,100,0
0.224,95.95,32.06,zigzag,3,100,0
0.225,95.95,32.06,zigzag,3,100,0
0.226,95.95,32.06,zigzag,3,100,0
0.227,95.95,32.06,zigzag,3,100,0
0.228,95.95,32.06,zigzag,3,100,0
0.229,95.95,32.06,zigzag,3,100,0
0.23,95.95,32.06,zigzag,3,100,0
0.231,95.95,32.06,zigzag,3,100,0
0.232,95.95,32.06,zigzag,3,100,0
0.233,95.95,32.06,zigzag,3,100,0
0.234,95.95,32.06,zigzag,3,100,0
0.235,95.95,32.06,zigzag,3,100,0
0.236,95.95,32.06,zigzag,3,100,0
0.237,95.95,32.06,zigzag,3,100,0
0.238,95.95,32.06,zigzag,3,100,0
0.239,95.95,32.06,zigzag,3,100,0
0.24,95.95,32.06,zigzag,3,100,0
0.241,95.95,32.06,zigzag,3,100,0
0.242,95.95,32.06,zigzag,3,100,0
0.243,95.95,32.06,zigzag,3,100,0
0.244,95.95,32.06,zigzag,3,100,0
0.245,95.95,32.06,zigzag,3,100,0
0.246,95.95,32.06,zigzag,3,100,0
0.247,95.95,32.06,zigzag,3,100,0
0.248,95.95,32.06,zigzag,3,100,0
0.249,95.95,32.06,zigzag,3,100,0
0.25,95.95,32.06,zigzag,3,100,0
0.251,95.95,32.06,zigzag,3,100,0
0.252,95.95,32.06,zigzag,3,100,0
0.253,95.95,32.06,zigzag,3,100,0
0.254,95.95,32.06,zigzag,3,100,0
0.255,95.95,32.06,zigzag,3,100,0
0.256,95.95,32.06,zigzag,3,100,0
0.257,95.95,32.06,zigzag,3,100,0
0.258,95.95,32.06,zigzag,3,100,0
0.259,95.95,32.06,zigzag,3,100,0
0.26,95.95,32.06,zigzag,3,100,0
0.261,95.95,32.06,zigzag,3,100,0
0.262,95.95,32.06,zigzag,3,100,0
0.263,95.95,32.06,zigzag,3,100,0
0.264,95.95,32.06,zigzag,3,100,0
0.265,95.95,32.06,zigzag,3,100,0
0.266,95.95,32.06,zigzag,3,100,0
0.267,95.95,32.06,zigzag,3,100,0
0.268,95.95,32.06,zigzag,3,100,0
0.269,95.95,32.06,zigzag,3,100,0
0.27,95.95,32.06,zigzag,3,100,0
0.271,95.95,32.06,zigzag,3,100,0
0.272,95.95,32.06,zigzag,3,100,0
0.273,95.95,32.06,zigzag,3,100,0
0.274,95.95,32.06,zigzag,3,100,0
0.275,95.95,32.06,zigzag,3,100,0
0.276,95.95,32.06,zigzag,3,100,0
0.277,95.95,32.06,zigzag,3,100,0
0.278,95.95,32.06,zigzag,3,100,0
0.279,95.95,32.06,zigzag,3,100,0
0.28,95.95,32.06,zigzag,3,100,0
0.281,95.95,32.06,zigzag,3,100,0
0.282,95.95,32.06,zigzag,3,100,0
0.283,95.95,32.06,zigzag,3,100,0
0.284,95.95,32.06,zigzag,3,100,0
0.285,95.95,32.06,zigzag,3,100,0
0.286,95.95,32.06,zigzag,3,100,0
0.287,95.95,32.06,zigzag,3,100,0
0.288,95.95,32.06,zigzag,3,100,0
0.289,95.95,32.06,zigzag,3,100,0
0.29,95.95,32.06,zigzag,3,100,0
0.291,95.95,32.06,zigzag,3,100,0
0.292,95.95,32.06,zigzag,3,100,0
0.293,95.95,32.06,zigzag,3,100,0
0.294,95.95,32.06,zigzag,3,100,0
0.295,95.95,32.06,zigzag,3,100,0
0.296,95.95,32.06,zigzag,3,100,0
0.297,95.95,32.06,zigzag,3,100,0
0.298,95.95,32.06,zigzag,3,100,0
0.299,95.95,32.06,zigzag,3,100,0
0.3,95.95,32.06,zigzag,3,100,0
0,95.95,32.06,zigzag,3,200,0
0.001,95.95,32.06,zigzag,3,200,0.055678453
0.002,95.95,32.06,zigzag,3,200,0.162541318
0.003,95.95,32.06,zigzag,3,200,0.235007371
0.004,95.95,32.06,zigzag,3,200,0.352157147
0.005,95.95,32.06,zigzag,3,200,0.454200738
0.006,95.95,32.06,zigzag,3,200,0.560158322
0.007,95.95,32.06,zigzag,3,200,0.651578574
0.008,95.95,32.06,zigzag,3,200,0.731344812
0.009,95.95,32.06,zigzag,3,200,0.826742375
0.01,95.95,32.06,zigzag,3,200,0.931020512
0.011,95.95,32.06,zigzag,3,200,1.010787963
0.012,95.95,32.06,zigzag,3,200,1.10749001
0.013,95.95,32.06,zigzag,3,200,1.210255136
0.014,95.95,32.06,zigzag,3,200,1.310901991
0.015,95.95,32.06,zigzag,3,200,1.383407314
0.016,95.95,32.06,zigzag,3,200,1.474557999
0.017,95.95,32.06,zigzag,3,200,1.568302256
0.018,95.95,32.06,zigzag,3,200,1.674598438
0.019,95.95,32.06,zigzag,3,200,1.759726222
0.02,95.95,32.06,zigzag,3,200,1.837995196
0.021,95.95,32.06,zigzag,3,200,1.942152039
0.022,95.95,32.06,zigzag,3,200,2.023740681
0.023,95.95,32.06,zigzag,3,200,2.103509026
0.024,95.95,32.06,zigzag,3,200,2.195156528
0.025,95.95,32.06,zigzag,3,200,2.291816342
0.026,95.95,32.06,zigzag,3,200,2.375601486
0.027,95.95,32.06,zigzag,3,200,2.465344206
0.028,95.95,32.06,zigzag,3,200,2.536661056
0.029,95.95,32.06,zigzag,3,200,2.619306275
0.03,95.95,32.06,zigzag,3,200,2.723026736
0.031,95.95,32.06,zigzag,3,200,2.802230969
0.032,95.95,32.06,zigzag,3,200,2.865510373
0.033,95.95,32.06,zigzag,3,200,2.968022773
0.034,95.95,32.06,zigzag,3,200,3.059984937
0.035,95.95,32.06,zigzag,3,200,3.115955855
0.036,95.95,32.06,zigzag,3,200,3.215180006
0.037,95.95,32.06,zigzag,3,200,3.290794632
0.038,95.95,32.06,zigzag,3,200,3.359689567
0.039,95.95,32.06,zigzag,3,200,3.46434326
0.04,95.95,32.06,zigzag,3,200,3.530737581
0.041,95.95,32.06,zigzag,3,200,3.603869499
0.042,95.95,32.06,zigzag,3,200,3.655187755
0.043,95.95,32.06,zigzag,3,200,3.629652743
0.044,95.95,32.06,zigzag,3,200,3.471107636
0.045,95.95,32.06,zigzag,3,200,3.070649965
0.046,95.95,32.06,zigzag,3,200,2.49934326
0.047,95.95,32.06,zigzag,3,200,1.719047119
0.048,95.95,32.06,zigzag,3,200,0.761360833
0.049,95.95,32.06,zigzag,3,200,0
0.05,95.95,32.06,zigzag,3,200,0
0.051,95.95,32.06,zigzag,3,200,0
0.052,95.95,32.06,zigzag,3,200,0
0.053,95.95,32.06,zigzag,3,200,0
0.054,95.95,32.06,zigzag,3,200,0
0.055,95.95,32.06,zigzag,3,200,0
0.056,95.95,32.06,zigzag,3,200,0
0.057,95.95,32.06,zigzag,3,200,0
0.058,95.95,32.06,zigzag,3,200,0
0.059,95.95,32.06,zigzag,3,200,0
0.06,95.95,32.06,zigzag,3,200,0
0.061,95.95,32.06,zigzag,3,200,0
0.062,95.95,32.06,zigzag,3,200,0
0.063,95.95,32.06,zigzag,3,200,0
0.064,95.95,32.06,zigzag,3,200,0
0.065,95.95,32.06,zigzag,3,200,0
0.066,95.95,32.06,zigzag,3,200,0
0.067,95.95,32.06,zigzag,3,200,0
0.068,95.95,32.06,zigzag,3,200,0
0.069,95.95,32.06,zigzag,3,200,0
0.07,95.95,32.06,zigzag,3,200,0
0.071,95.95,32.06,zigzag,3,200,0
0.072,95.95,32.06,zigzag,3,200,0
0.073,95.95,32.06,zigzag,3,200,0
0.074,95.95,32.06,zigzag,3,200,0
0.075,95.95,32.06,zigzag,3,200,0
0.076,95.95,32.06,zigzag,3,200,0
0.077,95.95,32.06,zigzag,3,200,0
0.078,95.95,32.06,zigzag,3,200,0
0.079,95.95,32.06,zigzag,3,200,0
0.08,95.95,32.06,zigzag,3,200,0
0.081,95.95,32.06,zigzag,3,200,0
0.082,95.95,32.06,zigzag,3,200,0
0.083,95.95,32.06,zigzag,3,200,0
0.084,95.95,32.06,zigzag,3,200,0
0.085,95.95,32.06,zigzag,3,200,0
0.086,95.95,32.06,zigzag,3,200,0
0.087,95.95,32.06,zigzag,3,200,0
0.088,95.95,32.06,zigzag,3,200,0
0.089,95.95,32.06,zigzag,3,200,0
0.09,95.95,32.06,zigzag,3,200,0
0.091,95.95,32.06,zigzag,3,200,0
0.092,95.95,32.06,zigzag,3,200,0
0.093,95.95,32.06,zigzag,3,200,0
0.094,95.95,32.06,zigzag,3,200,0
0.095,95.95,32.06,zigzag,3,200,0
0.096,95.95,32.06,zigzag,3,200,0
0.097,95.95,32.06,zigzag,3,200,0
0.098,95.95,32.06,zigzag,3,200,0
0.099,95.95,32.06,zigzag,3,200,0
0.1,95.95,32.06,zigzag,3,200,0
0.101,95.95,32.06,zigzag,3,200,0
0.102,95.95,32.06,zigzag,3,200,0
0.103,95.95,32.06,zigzag,3,200,0
0.104,95.95,32.06,zigzag,3,200,0
0.105,95.95,32.06,zigzag,3,200,0
0.106,95.95,32.06,zigzag,3,200,0
0.107,95.95,32.06,zigzag,3,200,0
0.108,95.95,32.06,zigzag,3,200,0
0.109,95.95,32.06,zigzag,3,200,0
0.11,95.95,32.06,zigzag,3,200,0
0.111,95.95,32.06,zigzag,3,200,0
0.112,95.95,32.06,zigzag,3,200,0
0.113,95.95,32.06,zigzag,3,200,0
0.114,95.95,32.06,zigzag,3,200,0
0.115,95.95,32.06,zigzag,3,200,0
0.116,95.95,32.06,zigzag,3,200,0
0.117,95.95,32.06,zigzag,3,200,0
0.118,95.95,32.06,zigzag,3,200,0
0.119,95.95,32.06,zigzag,3,200,0
0.12,95.95,32.06,zigzag,3,200,0
0.121,95.95,32.06,zigzag,3,200,0
0.122,95.95,32.06,zigzag,3,200,0
0.123,95.95,32.06,zigzag,3,200,0
0.124,95.95,32.06,zigzag,3,200,0
0.125,95.95,32.06,zigzag,3,200,0
0.126,95.95,32.06,zigzag,3,200,0
0.127,95.95,32.06,zigzag,3,200,0
0.128,95.95,32.06,zigzag,3,200,0
0.129,95.95,32.06,zigzag,3,200,0
0.13,95.95,32.06,zigzag,3,200,0
0.131,95.95,32.06,zigzag,3,200,0
0.132,95.95,32.06,zigzag,3,200,0
0.133,95.95,32.06,zigzag,3,200,0
0.134,95.95,32.06,zigzag,3,200,0
0.135,95.95,32.06,zigzag,3,200,0
0.136,95.95,32.06,zigzag,3,200,0
0.137,95.95,32.06,zigzag,3,200,0
0.138,95.95,32.06,zigzag,3,200,0
0.139,95.95,32.06,zigzag,3,200,0
0.14,95.95,32.06,zigzag,3,200,0
0.141,95.95,32.06,zigzag,3,200,0
0.142,95.95,32.06,zigzag,3,200,0
0.143,95.95,32.06,zigzag,3,200,0
0.144,95.95,32.06,zigzag,3,200,0
0.145,95.95,32.06,zigzag,3,200,0
0.146,95.95,32.06,zigzag,3,200,0
0.147,95.95,32.06,zigzag,3,200,0
0.148,95.95,32.06,zigzag,3,200,0
0.149,95.95,32.06,zigzag,3,200,0
0.15,95.95,32.06,zigzag,3,200,0
0.151,95.95,32.06,zigzag,3,200,0
0.152,95.95,32.06,zigzag,3,200,0
0.153,95.95,32.06,zigzag,3,200,0
0.154,95.95,32.06,zigzag,3,200,0
0.155,95.95,32.06,zigzag,3,200,0
0.156,95.95,32.06,zigzag,3,200,0
0.157,95.95,32.06,zigzag,3,200,0
0.158,95.95,32.06,zigzag,3,200,0
0.159,95.95,32.06,zigzag,3,200,0
0.16,95.95,32.06,zigzag,3,200,0
0.161,95.95,32.06,zigzag,3,200,0
0.162,95.95,32.06,zigzag,3,200,0
0.163,95.95,32.06,zigzag,3,200,0
0.164,95.95,32.06,zigzag,3,200,0
0.165,95.95,32.06,zigzag,3,200,0
0.166,95.95,32.06,zigzag,3,200,0
0.167,95.95,32.06,zigzag,3,200,0
0.168,95.95,32.06,zigzag,3,200,0
0.169,95.95,32.06,zigzag,3,200,0
0.17,95.95,32.06,zigzag,3,200,0
0.171,95.95,32.06,zigzag,3,200,0
0.172,95.95,32.06,zigzag,3,200,0
0.173,95.95,32.06,zigzag,3,200,0
0.174,95.95,32.06,zigzag,3,200,0
0.175,95.95,32.06,zigzag,3,200,0
0.176,95.95,32.06,zigzag,3,200,0
0.177,95.95,32.06,zigzag,3,200,0
0.178,95.95,32.06,zigzag,3,200,0
0.179,95.95,32.06,zigzag,3,200,0
0.18,95.95,32.06,zigzag,3,200,0
0.181,95.95,32.06,zigzag,3,200,0
0.182,95.95,32.06,zigzag,3,200,0
0.183,95.95,32.06,zigzag,3,200,0
0.184,95.95,32.06,zigzag,3,200,0
0.185,95.95,32.06,zigzag,3,200,0
0.186,95.95,32.06,zigzag,3,200,0
0.187,95.95,32.06,zigzag,3,200,0
0.188,95.95,32.06,zigzag,3,200,0
0.189,95.95,32.06,zigzag,3,200,0
0.19,95.95,32.06,zigzag,3,200,0
0.191,95.95,32.06,zigzag,3,200,0
0.192,95.95,32.06,zigzag,3,200,0
0.193,95.95,32.06,zigzag,3,200,0
0.194,95.95,32.06,zigzag,3,200,0
0.195,95.95,32.06,zigzag,3,200,0
0.196,95.95,32.06,zigzag,3,200,0
0.197,95.95,32.06,zigzag,3,200,0
0.198,95.95,32.06,zigzag,3,200,0
0.199,95.95,32.06,zigzag,3,200,0
0.2,95.95,32.06,zigzag,3,200,0
0.201,95.95,32.06,zigzag,3,200,0
0.202,95.95,32.06,zigzag,3,200,0
0.203,95.95,32.06,zigzag,3,200,0
0.204,95.95,32.06,zigzag,3,200,0
0.205,95.95,32.06,zigzag,3,200,0
0.206,95.95,32.06,zigzag,3,200,0
0.207,95.95,32.06,zigzag,3,200,0
0.208,95.95,32.06,zigzag,3,200,0
0.209,95.95,32.06,zigzag,3,200,0
0.21,95.95,32.06,zigzag,3,200,0
0.211,95.95,32.06,zigzag,3,200,0
0.212,95.95,32.06,zigzag,3,200,0
0.213,95.95,32.06,zigzag,3,200,0
0.214,95.95,32.06,zigzag,3,200,0
0.215,95.95,32.06,zigzag,3,200,0
0.216,95.95,32.06,zigzag,3,200,0
0.217,95.95,32.06,zigzag,3,200,0
0.218,95.95,32.06,zigzag,3,200,0
0.219,95.95,32.06,zigzag,3,200,0
0.22,95.95,32.06,zigzag,3,200,0
0.221,95.95,32.06,zigzag,3,200,0
0.222,95.95,32.06,zigzag,3,200,0
0.223,95.95,32.06,zigzag,3,200,0
0.224,95.95,32.06,zigzag,3,200,0
0.225,95.95,32.06,zigzag,3,200,0
0.226,95.95,32.06,zigzag,3,200,0
0.227,95.95,32.06,zigzag,3,200,0
0.228,95.95,32.06,zigzag,3,200,0
0.229,95.95,32.06,zigzag,3,200,0
0.23,95.95,32.06,zigzag,3,200,0
0.231,95.95,32.06,zigzag,3,200,0
0.232,95.95,32.06,zigzag,3,200,0
0.233,95.95,32.06,zigzag,3,200,0
0.234,95.95,32.06,zigzag,3,200,0
0.235,95.95,32.06,zigzag,3,200,0
0.236,95.95,32.06,zigzag,3,200,0
0.237,95.95,32.06,zigzag,3,200,0
0.238,95.95,32.06,zigzag,3,200,0
0.239,95.95,32.06,zigzag,3,200,0
0.24,95.95,32.06,zigzag,3,200,0
0.241,95.95,32.06,zigzag,3,200,0
0.242,95.95,32.06,zigzag,3,200,0
0.243,95.95,32.06,zigzag,3,200,0
0.244,95.95,32.06,zigzag,3,200,0
0.245,95.95,32.06,zigzag,3,200,0
0.246,95.95,32.06,zigzag,3,200,0
0.247,95.95,32.06,zigzag,3,200,0
0.248,95.95,32.06,zigzag,3,200,0
0.249,95.95,32.06,zigzag,3,200,0
0.25,95.95,32.06,zigzag,3,200,0
0.251,95.95,32.06,zigzag,3,200,0
0.252,95.95,32.06,zigzag,3,200,0
0.253,95.95,32.06,zigzag,3,200,0
0.254,95.95,32.06,zigzag,3,200,0
0.255,95.95,32.06,zigzag,3,200,0
0.256,95.95,32.06,zigzag,3,200,0
0.257,95.95,32.06,zigzag,3,200,0
0.258,95.95,32.06,zigzag,3,200,0
0.259,95.95,32.06,zigzag,3,200,0
0.26,95.95,32.06,zigzag,3,200,0
0.261,95.95,32.06,zigzag,3,200,0
0.262,95.95,32.06,zigzag,3,200,0
0.263,95.95,32.06,zigzag,3,200,0
0.264,95.95,32.06,zigzag,3,200,0
0.265,95.95,32.06,zigzag,3,200,0
0.266,95.95,32.06,zigzag,3,200,0
0.267,95.95,32.06,zigzag,3,200,0
0.268,95.95,32.06,zigzag,3,200,0
0.269,95.95,32.06,zigzag,3,200,0
0.27,95.95,32.06,zigzag,3,200,0
0.271,95.95,32.06,zigzag,3,200,0
0.272,95.95,32.06,zigzag,3,200,0
0.273,95.95,32.06,zigzag,3,200,0
0.274,95.95,32.06,zigzag,3,200,0
0.275,95.95,32.06,zigzag,3,200,0
0.276,95.95,32.06,zigzag,3,200,0
0.277,95.95,32.06,zigzag,3,200,0
0.278,95.95,32.06,zigzag,3,200,0
0.279,95.95,32.06,zigzag,3,200,0
0.28,95.95,32.06,zigzag,3,200,0
0.281,95.95,32.06,zigzag,3,200,0
0.282,95.95,32.06,zigzag,3,200,0
0.283,95.95,32.06,zigzag,3,200,0
0.284,95.95,32.06,zigzag,3,200,0
0.285,95.95,32.06,zigzag,3,200,0
0.286,95.95,32.06,zigzag,3,200,0
0.287,95.95,32.06,zigzag,3,200,0
0.288,95.95,32.06,zigzag,3,200,0
0.289,95.95,32.06,zigzag,3,200,0
0.29,95.95,32.06,zigzag,3,200,0
0.291,95.95,32.06,zigzag,3,200,0
0.292,95.95,32.06,zigzag,3,200,0
0.293,95.95,32.06,zigzag,3,200,0
0.294,95.95,32.06,zigzag,3,200,0
0.295,95.95,32.06,zigzag,3,200,0
0.296,95.95,32.06,zigzag,3,200,0
0.297,95.95,32.06,zigzag,3,200,0
0.298,95.95,32.06,zigzag,3,200,0
0.299,95.95,32.06,zigzag,3,200,0
0.3,95.95,32.06,zigzag,3,200,0
0,95.95,32.06,zigzag,3,300,0
0.001,95.95,32.06,zigzag,3,300,0.058221762
0.002,95.95,32.06,zigzag,3,300,0.145666595
0.003,95.95,32.06,zigzag,3,300,0.250194948
0.004,95.95,32.06,zigzag,3,300,0.343611873
0.005,95.95,32.06,zigzag,3,300,0.437891451
0.006,95.95,32.06,zigzag,3,300,0.539410096
0.007,95.95,32.06,zigzag,3,300,0.649919714
0.008,95.95,32.06,zigzag,3,300,0.718496659
0.009,95.95,32.06,zigzag,3,300,0.801264741
0.01,95.95,32.06,zigzag,3,300,0.870803689
0.011,95.95,32.06,zigzag,3,300,0.975643434
0.012,95.95,32.06,zigzag,3,300,1.068783497
0.013,95.95,32.06,zigzag,3,300,1.16769
0.014,95.95,32.06,zigzag,3,300,1.25332002
0.015,95.95,32.06,zigzag,3,300,1.353419474
0.016,95.95,32.06,zigzag,3,300,1.430356264
0.017,95.95,32.06,zigzag,3,300,1.503596401
0.018,95.95,32.06,zigzag,3,300,1.635866092
0.019,95.95,32.06,zigzag,3,300,1.717441932
0.02,95.95,32.06,zigzag,3,300,1.796072542
0.021,95.95,32.06,zigzag,3,300,1.887485298
0.022,95.95,32.06,zigzag,3,300,1.962452605
0.023,95.95,32.06,zigzag,3,300,2.062298609
0.024,95.95,32.06,zigzag,3,300,2.119380809
0.025,95.95,32.06,zigzag,3,300,2.226849207
0.026,95.95,32.06,zigzag,3,300,2.315056431
